emoji,name,category,rgi,file,url,width,height,bytes,sha256
🧑🏾‍❤‍🧑🏽,People With Heart,People & Body,1f9d1_1f3fe_200d_2764_200d_1f9d1_1f3fd,People Body/people-with-heart__1f9d1_1f3fe_200d_2764_200d_1f9d1_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f9d1_1f3fe_200d_2764_200d_1f9d1_1f3fd/512.png,512,512,164967,3d804c417a84acecfcfc6c17b7e01a6b514c7660ab4cb91190b3b6c01e6cac30
🧑🏾‍❤‍🧑🏿,People With Heart,People & Body,1f9d1_1f3fe_200d_2764_200d_1f9d1_1f3ff,People Body/people-with-heart__1f9d1_1f3fe_200d_2764_200d_1f9d1_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f9d1_1f3fe_200d_2764_200d_1f9d1_1f3ff/512.png,512,512,161742,5218e051b313629ab392469fdaa781552d8c56f95b2f955a469a1ae2309eb97a
🧑🏿‍❤‍🧑🏻,People With Heart,People & Body,1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fb,People Body/people-with-heart__1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fb/512.png,512,512,165072,0793964ce86d866992f06d483753a42a9fb5ce92116aef4dd52ca24074533b70
🧑🏿‍❤‍🧑🏼,People With Heart,People & Body,1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fc,People Body/people-with-heart__1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fc/512.png,512,512,167202,686c2714dbec38bfd5c14e8b50a086e61092ad855f264b94cbdde57bf5bd3d15
🧑🏿‍❤‍🧑🏽,People With Heart,People & Body,1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fd,People Body/people-with-heart__1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fd/512.png,512,512,163192,981247ae542fdfddd9a9a6000a06b7d77512687a56a8c29a7908ef65c1dc3a89
🧑🏿‍❤‍🧑🏾,People With Heart,People & Body,1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fe,People Body/people-with-heart__1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f9d1_1f3ff_200d_2764_200d_1f9d1_1f3fe/512.png,512,512,161400,be02e2734df3ad8a2b8f3e9acac15301d1b3afa7c2e9356eac6f6aa660e67f6b
👩‍❤‍👨,Heart With Woman And Man,People & Body,1f469_200d_2764_200d_1f468,People Body/heart-with-woman-and-man__1f469_200d_2764_200d_1f468.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_200d_2764_200d_1f468/512.png,512,512,149125,dbbf086ef4c46ce1002302b45e5208073ac909e2000ca5f33595be4cdfa538a4
👩🏻‍❤‍👨🏻,Heart With Woman And Man,People & Body,1f469_1f3fb_200d_2764_200d_1f468_1f3fb,People Body/heart-with-woman-and-man__1f469_1f3fb_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f468_1f3fb/512.png,512,512,155786,cd5d257fc795d5951fbc648e16add4c6296a3ced9f6892c78b6ebb7796ff7a29
👩🏻‍❤‍👨🏼,Heart With Woman And Man,People & Body,1f469_1f3fb_200d_2764_200d_1f468_1f3fc,People Body/heart-with-woman-and-man__1f469_1f3fb_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f468_1f3fc/512.png,512,512,155889,7eb0f2f0134732e66da41356767132b8fcb766eb710f21e29f1d84eb14bde0f1
👩🏻‍❤‍👨🏽,Heart With Woman And Man,People & Body,1f469_1f3fb_200d_2764_200d_1f468_1f3fd,People Body/heart-with-woman-and-man__1f469_1f3fb_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f468_1f3fd/512.png,512,512,154114,df127ccc69106310896373ad9b7615d424845182b16944e4e2d62d761f07c300
👩🏻‍❤‍👨🏾,Heart With Woman And Man,People & Body,1f469_1f3fb_200d_2764_200d_1f468_1f3fe,People Body/heart-with-woman-and-man__1f469_1f3fb_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f468_1f3fe/512.png,512,512,153592,e39d22c3a530edd4243ae2fc1df85762383dd2ab2291fb8139cc49772a01bf2d
👩🏻‍❤‍👨🏿,Heart With Woman And Man,People & Body,1f469_1f3fb_200d_2764_200d_1f468_1f3ff,People Body/heart-with-woman-and-man__1f469_1f3fb_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f468_1f3ff/512.png,512,512,152183,556218802a6beecc314554e05db812722908140985b51dffa4cb6b4a174391cd
👩🏼‍❤‍👨🏻,Heart With Woman And Man,People & Body,1f469_1f3fc_200d_2764_200d_1f468_1f3fb,People Body/heart-with-woman-and-man__1f469_1f3fc_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fc_200d_2764_200d_1f468_1f3fb/512.png,512,512,157566,738e7d83e9004ce0fbc5b3286fcfd249066e3142f07ed10f84eee1e747479278
👩🏼‍❤‍👨🏼,Heart With Woman And Man,People & Body,1f469_1f3fc_200d_2764_200d_1f468_1f3fc,People Body/heart-with-woman-and-man__1f469_1f3fc_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fc_200d_2764_200d_1f468_1f3fc/512.png,512,512,156029,b67bfed77db755b7e19e17cac5790b5169ea1c2215af1b0f3f5cc5a18d795224
👩🏼‍❤‍👨🏽,Heart With Woman And Man,People & Body,1f469_1f3fc_200d_2764_200d_1f468_1f3fd,People Body/heart-with-woman-and-man__1f469_1f3fc_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fc_200d_2764_200d_1f468_1f3fd/512.png,512,512,154879,ea61f9ce919ae58d38d53562b269011a2ebe14b0523dc71b27f6f24a65b7980e
👩🏼‍❤‍👨🏾,Heart With Woman And Man,People & Body,1f469_1f3fc_200d_2764_200d_1f468_1f3fe,People Body/heart-with-woman-and-man__1f469_1f3fc_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fc_200d_2764_200d_1f468_1f3fe/512.png,512,512,154459,1432f34530ffe7a815a2ce14d718da71d8b10217328e4f4ac4ea1d9ce68f6a49
👩🏼‍❤‍👨🏿,Heart With Woman And Man,People & Body,1f469_1f3fc_200d_2764_200d_1f468_1f3ff,People Body/heart-with-woman-and-man__1f469_1f3fc_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fc_200d_2764_200d_1f468_1f3ff/512.png,512,512,153354,d8614030667f1736081802ffaea7898916c3e8967eb3f71119efe003e816accc
👩🏽‍❤‍👨🏻,Heart With Woman And Man,People & Body,1f469_1f3fd_200d_2764_200d_1f468_1f3fb,People Body/heart-with-woman-and-man__1f469_1f3fd_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fd_200d_2764_200d_1f468_1f3fb/512.png,512,512,154044,5286620195cb79a9bb2ddda9900d9c59a7cc98904f34f3165f60e2f9cc6a27d3
👩🏽‍❤‍👨🏼,Heart With Woman And Man,People & Body,1f469_1f3fd_200d_2764_200d_1f468_1f3fc,People Body/heart-with-woman-and-man__1f469_1f3fd_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fd_200d_2764_200d_1f468_1f3fc/512.png,512,512,153127,4285b55cde45e77c2b27ca2e8c80a554b56acf85c9132e67f147f37ec9e14312
👩🏽‍❤‍👨🏽,Heart With Woman And Man,People & Body,1f469_1f3fd_200d_2764_200d_1f468_1f3fd,People Body/heart-with-woman-and-man__1f469_1f3fd_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fd_200d_2764_200d_1f468_1f3fd/512.png,512,512,150342,79b407ffc7e857e9006cfa185af12426d0ff298776739c17e8fb99ac94ca3066
👩🏽‍❤‍👨🏾,Heart With Woman And Man,People & Body,1f469_1f3fd_200d_2764_200d_1f468_1f3fe,People Body/heart-with-woman-and-man__1f469_1f3fd_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fd_200d_2764_200d_1f468_1f3fe/512.png,512,512,151012,13798cde1bc72d5e73c464e7582a5ed933d1ae7ccd673a9bd02dd91825a7a50d
👩🏽‍❤‍👨🏿,Heart With Woman And Man,People & Body,1f469_1f3fd_200d_2764_200d_1f468_1f3ff,People Body/heart-with-woman-and-man__1f469_1f3fd_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fd_200d_2764_200d_1f468_1f3ff/512.png,512,512,149372,2ac8afbce5adad72a88dc1e9f953ada48edeb78676e33d63eea7e51c532af17b
👩🏾‍❤‍👨🏻,Heart With Woman And Man,People & Body,1f469_1f3fe_200d_2764_200d_1f468_1f3fb,People Body/heart-with-woman-and-man__1f469_1f3fe_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fe_200d_2764_200d_1f468_1f3fb/512.png,512,512,153437,2b57ec4ec2ea9dae47f4de8ae4d9def14c7ee716deda4d1c471d48b11f29c75c
👩🏾‍❤‍👨🏼,Heart With Woman And Man,People & Body,1f469_1f3fe_200d_2764_200d_1f468_1f3fc,People Body/heart-with-woman-and-man__1f469_1f3fe_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fe_200d_2764_200d_1f468_1f3fc/512.png,512,512,152863,ae1db6fa95af36ba86a854016b7532dd5dff7d2e966cfa69ace5c9b73ab31d55
👩🏾‍❤‍👨🏽,Heart With Woman And Man,People & Body,1f469_1f3fe_200d_2764_200d_1f468_1f3fd,People Body/heart-with-woman-and-man__1f469_1f3fe_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fe_200d_2764_200d_1f468_1f3fd/512.png,512,512,150623,1c77d397ed61217be16f11786ac323a4eb49fcda99eb19b82bbc1e881bc2e6a0
👩🏾‍❤‍👨🏾,Heart With Woman And Man,People & Body,1f469_1f3fe_200d_2764_200d_1f468_1f3fe,People Body/heart-with-woman-and-man__1f469_1f3fe_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fe_200d_2764_200d_1f468_1f3fe/512.png,512,512,149428,6021128f7440abff4f18eafc64d967369337ec09051509e88e582b3bd2ba8723
👩🏾‍❤‍👨🏿,Heart With Woman And Man,People & Body,1f469_1f3fe_200d_2764_200d_1f468_1f3ff,People Body/heart-with-woman-and-man__1f469_1f3fe_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fe_200d_2764_200d_1f468_1f3ff/512.png,512,512,149245,f9a1c2580640afe8497114f4bd40f372e20aa27e8c1bddf478bf8854a10d97a0
👩🏿‍❤‍👨🏻,Heart With Woman And Man,People & Body,1f469_1f3ff_200d_2764_200d_1f468_1f3fb,People Body/heart-with-woman-and-man__1f469_1f3ff_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3ff_200d_2764_200d_1f468_1f3fb/512.png,512,512,152118,39829eb6acdbb36326723566e21784b278d56930edb8cf1339f7c172a717365b
👩🏿‍❤‍👨🏼,Heart With Woman And Man,People & Body,1f469_1f3ff_200d_2764_200d_1f468_1f3fc,People Body/heart-with-woman-and-man__1f469_1f3ff_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3ff_200d_2764_200d_1f468_1f3fc/512.png,512,512,151520,72086672b12fbb11fad02e56f17b100dbefd4660dac723f94ecd5272f8c5316e
👩🏿‍❤‍👨🏽,Heart With Woman And Man,People & Body,1f469_1f3ff_200d_2764_200d_1f468_1f3fd,People Body/heart-with-woman-and-man__1f469_1f3ff_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3ff_200d_2764_200d_1f468_1f3fd/512.png,512,512,149167,98c9d8a00b95231a3f75868960d456cf0449897c066d2fa871bd7ade463355c1
👩🏿‍❤‍👨🏾,Heart With Woman And Man,People & Body,1f469_1f3ff_200d_2764_200d_1f468_1f3fe,People Body/heart-with-woman-and-man__1f469_1f3ff_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3ff_200d_2764_200d_1f468_1f3fe/512.png,512,512,148766,dba145e38ad7860e1c94fcff40349080af92cc26b2477b2e1243ee437c0d99bf
👩🏿‍❤‍👨🏿,Heart With Woman And Man,People & Body,1f469_1f3ff_200d_2764_200d_1f468_1f3ff,People Body/heart-with-woman-and-man__1f469_1f3ff_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3ff_200d_2764_200d_1f468_1f3ff/512.png,512,512,146229,075b6603faf915a382a90edf2f5e4aa13f625abe9dce75d4fa8b80f051061c50
👨‍❤‍👨,Heart With Man And Man,People & Body,1f468_200d_2764_200d_1f468,People Body/heart-with-man-and-man__1f468_200d_2764_200d_1f468.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_200d_2764_200d_1f468/512.png,512,512,134453,339674223ecd83bf95a36c4326782819a27486e04af31e36f3fe58281bf18950
👨🏻‍❤‍👨🏻,Heart With Man And Man,People & Body,1f468_1f3fb_200d_2764_200d_1f468_1f3fb,People Body/heart-with-man-and-man__1f468_1f3fb_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fb_200d_2764_200d_1f468_1f3fb/512.png,512,512,142262,cfa62bcc2128691b3272f4aa09a5b2065f7eee681ca38482c9e3547b1910b09c
👨🏻‍❤‍👨🏼,Heart With Man And Man,People & Body,1f468_1f3fb_200d_2764_200d_1f468_1f3fc,People Body/heart-with-man-and-man__1f468_1f3fb_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fb_200d_2764_200d_1f468_1f3fc/512.png,512,512,142636,7a7be5d6245cf6ae5319438cd21b479aa06ecad61e2fd943d24423e0297287fb
👨🏻‍❤‍👨🏽,Heart With Man And Man,People & Body,1f468_1f3fb_200d_2764_200d_1f468_1f3fd,People Body/heart-with-man-and-man__1f468_1f3fb_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fb_200d_2764_200d_1f468_1f3fd/512.png,512,512,140225,536f231152a5728b4c65572fe63d7a77a0cb43ca8d9ce40331ab3ab6b051fcb1
👨🏻‍❤‍👨🏾,Heart With Man And Man,People & Body,1f468_1f3fb_200d_2764_200d_1f468_1f3fe,People Body/heart-with-man-and-man__1f468_1f3fb_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fb_200d_2764_200d_1f468_1f3fe/512.png,512,512,140199,2921373bdfcc1ebf0aa01dab010a2210e67ed44a4574d30119edd4e653aecdbe
👨🏻‍❤‍👨🏿,Heart With Man And Man,People & Body,1f468_1f3fb_200d_2764_200d_1f468_1f3ff,People Body/heart-with-man-and-man__1f468_1f3fb_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fb_200d_2764_200d_1f468_1f3ff/512.png,512,512,138975,561d390ed4e5a43cb347c4f9891ebb50234259c749f0399e4269c06db68e005e
👨🏼‍❤‍👨🏻,Heart With Man And Man,People & Body,1f468_1f3fc_200d_2764_200d_1f468_1f3fb,People Body/heart-with-man-and-man__1f468_1f3fc_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fc_200d_2764_200d_1f468_1f3fb/512.png,512,512,142478,ac966d15059259551549c7d8a36b49e98b2a229513765902c0b130969a049ce3
👨🏼‍❤‍👨🏼,Heart With Man And Man,People & Body,1f468_1f3fc_200d_2764_200d_1f468_1f3fc,People Body/heart-with-man-and-man__1f468_1f3fc_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fc_200d_2764_200d_1f468_1f3fc/512.png,512,512,141883,b4638204352e22a8f0e4ce23ad0846d595a78dda8b26d80c26800a92d7abe88d
👨🏼‍❤‍👨🏽,Heart With Man And Man,People & Body,1f468_1f3fc_200d_2764_200d_1f468_1f3fd,People Body/heart-with-man-and-man__1f468_1f3fc_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fc_200d_2764_200d_1f468_1f3fd/512.png,512,512,139753,7c9cabb497b8f8bcca637c504d8a049899e63a5600a9167138d0898b3e9c05f2
👨🏼‍❤‍👨🏾,Heart With Man And Man,People & Body,1f468_1f3fc_200d_2764_200d_1f468_1f3fe,People Body/heart-with-man-and-man__1f468_1f3fc_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fc_200d_2764_200d_1f468_1f3fe/512.png,512,512,139784,a78ee3ff2c3094e54474030559039a5c3956a1ea7facf992a1f8f944b6e56f7a
👨🏼‍❤‍👨🏿,Heart With Man And Man,People & Body,1f468_1f3fc_200d_2764_200d_1f468_1f3ff,People Body/heart-with-man-and-man__1f468_1f3fc_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fc_200d_2764_200d_1f468_1f3ff/512.png,512,512,138932,b7989ecc4f46ec0e25432f43f3ce87b9ecd0063c13ad90fdcd22a875cddc6323
👨🏽‍❤‍👨🏻,Heart With Man And Man,People & Body,1f468_1f3fd_200d_2764_200d_1f468_1f3fb,People Body/heart-with-man-and-man__1f468_1f3fd_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fd_200d_2764_200d_1f468_1f3fb/512.png,512,512,140259,b2a2e099143bd64064bfe410e796d919c7bf01f830ebccb614981c2ede3c0bbf
👨🏽‍❤‍👨🏼,Heart With Man And Man,People & Body,1f468_1f3fd_200d_2764_200d_1f468_1f3fc,People Body/heart-with-man-and-man__1f468_1f3fd_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fd_200d_2764_200d_1f468_1f3fc/512.png,512,512,139833,2ebc69f96ce8e6271f0569a1df5d814b9ebd88ab8300bd82875a517ffd1a34d3
👨🏽‍❤‍👨🏽,Heart With Man And Man,People & Body,1f468_1f3fd_200d_2764_200d_1f468_1f3fd,People Body/heart-with-man-and-man__1f468_1f3fd_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fd_200d_2764_200d_1f468_1f3fd/512.png,512,512,136362,933fe5fa8b0921e7772fb63acb3eae6ce5df530749b0bc78a34182eb09214a9c
👨🏽‍❤‍👨🏾,Heart With Man And Man,People & Body,1f468_1f3fd_200d_2764_200d_1f468_1f3fe,People Body/heart-with-man-and-man__1f468_1f3fd_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fd_200d_2764_200d_1f468_1f3fe/512.png,512,512,136794,fcf0ce53bfadbfe418c90afd856407bf517328043c20dc096eb733a043fa928a
👨🏽‍❤‍👨🏿,Heart With Man And Man,People & Body,1f468_1f3fd_200d_2764_200d_1f468_1f3ff,People Body/heart-with-man-and-man__1f468_1f3fd_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fd_200d_2764_200d_1f468_1f3ff/512.png,512,512,135885,11511d5c68a3f68b3589b99cdd7929716a7499726a6bd5d10923f3aba6ece2e5
👨🏾‍❤‍👨🏻,Heart With Man And Man,People & Body,1f468_1f3fe_200d_2764_200d_1f468_1f3fb,People Body/heart-with-man-and-man__1f468_1f3fe_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fe_200d_2764_200d_1f468_1f3fb/512.png,512,512,139494,5a2ff0fe7e807a8445bf8e40f9dc72c5ecc22a7fbff90f80e57ee5fd526bbe33
👨🏾‍❤‍👨🏼,Heart With Man And Man,People & Body,1f468_1f3fe_200d_2764_200d_1f468_1f3fc,People Body/heart-with-man-and-man__1f468_1f3fe_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fe_200d_2764_200d_1f468_1f3fc/512.png,512,512,139562,c4c1aca1fb8cd9f44577c9674d631e2cda4c99002d16b4a9e5cffd9af1d706f0
👨🏾‍❤‍👨🏽,Heart With Man And Man,People & Body,1f468_1f3fe_200d_2764_200d_1f468_1f3fd,People Body/heart-with-man-and-man__1f468_1f3fe_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fe_200d_2764_200d_1f468_1f3fd/512.png,512,512,136785,8997cfb6244adcf04abb743ac47b93d5467828f6ea3fa556ae081714d74f1cdd
👨🏾‍❤‍👨🏾,Heart With Man And Man,People & Body,1f468_1f3fe_200d_2764_200d_1f468_1f3fe,People Body/heart-with-man-and-man__1f468_1f3fe_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fe_200d_2764_200d_1f468_1f3fe/512.png,512,512,135820,9a4435bf9704ba69cfd9224c088d2d73156b3a384a88e2c0b2bdb94b68459b13
👨🏾‍❤‍👨🏿,Heart With Man And Man,People & Body,1f468_1f3fe_200d_2764_200d_1f468_1f3ff,People Body/heart-with-man-and-man__1f468_1f3fe_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3fe_200d_2764_200d_1f468_1f3ff/512.png,512,512,135397,ad4ea588f47165e2f1b598906b70693e45632204113f4719a8e3c6d1154bbc65
👨🏿‍❤‍👨🏻,Heart With Man And Man,People & Body,1f468_1f3ff_200d_2764_200d_1f468_1f3fb,People Body/heart-with-man-and-man__1f468_1f3ff_200d_2764_200d_1f468_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3ff_200d_2764_200d_1f468_1f3fb/512.png,512,512,138916,05cbfb66e1ca7579def96ba49048fa40ce896621d7f41dfe8e8027cd3798b49a
👨🏿‍❤‍👨🏼,Heart With Man And Man,People & Body,1f468_1f3ff_200d_2764_200d_1f468_1f3fc,People Body/heart-with-man-and-man__1f468_1f3ff_200d_2764_200d_1f468_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3ff_200d_2764_200d_1f468_1f3fc/512.png,512,512,138775,3efdb50d0e8e5be596b5446a29708d386f52ae55c9f334e0b052a4af61ec5c1d
👨🏿‍❤‍👨🏽,Heart With Man And Man,People & Body,1f468_1f3ff_200d_2764_200d_1f468_1f3fd,People Body/heart-with-man-and-man__1f468_1f3ff_200d_2764_200d_1f468_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3ff_200d_2764_200d_1f468_1f3fd/512.png,512,512,136042,ca29aa93bc721cc028cd90f510d386b770e6127b7124b4a746c1bb1daffd0500
👨🏿‍❤‍👨🏾,Heart With Man And Man,People & Body,1f468_1f3ff_200d_2764_200d_1f468_1f3fe,People Body/heart-with-man-and-man__1f468_1f3ff_200d_2764_200d_1f468_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3ff_200d_2764_200d_1f468_1f3fe/512.png,512,512,135819,8e976327f2ac04326230d9baf87c9a0c6de06295ce85ce5530abceb298f8cf87
👨🏿‍❤‍👨🏿,Heart With Man And Man,People & Body,1f468_1f3ff_200d_2764_200d_1f468_1f3ff,People Body/heart-with-man-and-man__1f468_1f3ff_200d_2764_200d_1f468_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f468_1f3ff_200d_2764_200d_1f468_1f3ff/512.png,512,512,133755,9bbf1c1c4fcff3f47b52c22f4c35ccbc3fe7bb44fe702bd0f8656be197600ffc
👩‍❤‍👩,Heart With Woman And Woman,People & Body,1f469_200d_2764_200d_1f469,People Body/heart-with-woman-and-woman__1f469_200d_2764_200d_1f469.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_200d_2764_200d_1f469/512.png,512,512,160191,e1ffce43d71ae8def7b1ca5713bab41c50a49fb82443dd22c905b05e42a01be3
👩🏻‍❤‍👩🏻,Heart With Woman And Woman,People & Body,1f469_1f3fb_200d_2764_200d_1f469_1f3fb,People Body/heart-with-woman-and-woman__1f469_1f3fb_200d_2764_200d_1f469_1f3fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f469_1f3fb/512.png,512,512,166737,7272f7ad76046771a25714c5460ebe2afb27b157f1693680e49ef7bb7dedce91
👩🏻‍❤‍👩🏼,Heart With Woman And Woman,People & Body,1f469_1f3fb_200d_2764_200d_1f469_1f3fc,People Body/heart-with-woman-and-woman__1f469_1f3fb_200d_2764_200d_1f469_1f3fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f469_1f3fc/512.png,512,512,169485,a3d836822a63057b79490d79cf02350ad13f0f396d8269aee21045a066ebbc65
👩🏻‍❤‍👩🏽,Heart With Woman And Woman,People & Body,1f469_1f3fb_200d_2764_200d_1f469_1f3fd,People Body/heart-with-woman-and-woman__1f469_1f3fb_200d_2764_200d_1f469_1f3fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f469_1f3fd/512.png,512,512,166010,d32dc67278aec70588ed6ff14d2a67e6769247722c2036bddcc0fdeaf33b27a6
👩🏻‍❤‍👩🏾,Heart With Woman And Woman,People & Body,1f469_1f3fb_200d_2764_200d_1f469_1f3fe,People Body/heart-with-woman-and-woman__1f469_1f3fb_200d_2764_200d_1f469_1f3fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f469_1f3fe/512.png,512,512,164843,8d5df1be92a8fc9afb73dcecd7f3c9ec3b5f9840ae4cc6fedb5999fe7911b76b
👩🏻‍❤‍👩🏿,Heart With Woman And Woman,People & Body,1f469_1f3fb_200d_2764_200d_1f469_1f3ff,People Body/heart-with-woman-and-woman__1f469_1f3fb_200d_2764_200d_1f469_1f3ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f469_1f3fb_200d_2764_200d_1f469_1f3ff/512.png,512,512,162962,8b35f4790b702e8f73f82b810975eabc0d63f31c6931b8623e490bddb0320542
